candidate_start_index,candidate_ts,candidate_all_pass,start_index,ts,m,n,admissible,mean_p,mean_z,dispersion_p,dispersion_z,pass,note
931,931.0,False,931,931.0,5,3813,True,8.651531303092594e-257,-34.230012758837155,0.04175424041985885,-2.0359613107629198,False,
931,931.0,False,931,931.0,10,1906,True,2.948823280205207e-186,-29.106751199766695,0.029679273104489735,-2.174344495921199,False,
931,931.0,False,931,931.0,20,953,True,4.2287706317996727e-125,-23.790099004474357,0.07913884719102218,-1.7557046806238468,False,
931,931.0,False,931,931.0,40,476,True,7.114111563404215e-79,-18.803165517954575,0.10885875528284962,-1.6033438730279244,False,
1064,1064.0,False,1064,1064.0,2,9468,True,1.3675374022365934e-301,-37.11938701492268,0.024741254519134746,-2.2454188797222376,False,
1064,1064.0,False,1064,1064.0,5,3787,True,9.137832313166044e-239,-32.996433347636724,0.040535672183808026,-2.0482483386314305,False,
1064,1064.0,False,1064,1064.0,10,1893,True,1.5664990544284028e-177,-28.40897697765433,0.12166190241572543,-1.5478355191331248,False,
1064,1064.0,False,1064,1064.0,20,946,True,9.52582240567801e-121,-23.365782787577828,0.09577270092794786,-1.6657024140845964,False,
1064,1064.0,False,1064,1064.0,40,473,True,3.9477267593129356e-76,-18.46503426397961,0.11287261769996056,-1.5854126112457065,False,
1197,1197.0,False,1197,1197.0,2,9401,True,4.855554599314489e-283,-35.95115389646627,0.07914703683049124,-1.755656744536467,False,
1197,1197.0,False,1197,1197.0,5,3760,True,3.0518370829914397e-232,-32.53843395819877,0.002018104171619583,-3.0875550085776178,False,
1197,1197.0,False,1197,1197.0,10,1880,True,3.399507151147926e-175,-28.219203209577135,0.029418007506438266,-2.1778392380375595,False,
1197,1197.0,False,1197,1197.0,20,940,True,8.101507866110444e-118,-23.075811805292325,0.06692563690938308,-1.8321730887473657,False,
1197,1197.0,False,1197,1197.0,40,470,True,9.906795499039559e-74,-18.16424077665126,0.035211847197884116,-2.1059137254649407,False,
1330,1330.0,False,1330,1330.0,2,9335,True,7.591948650570247e-278,-35.617191384045874,0.008287486076227141,-2.640127423594178,False,
1330,1330.0,False,1330,1330.0,5,3734,True,1.2049725835240029e-225,-32.068693377057684,0.030838353724563106,-2.1591522942683055,False,
1330,1330.0,False,1330,1330.0,10,1867,True,4.255827797226644e-170,-27.800684696968034,0.01735202963357446,-2.379162394935133,False,
1330,1330.0,False,1330,1330.0,20,933,True,6.857003416853834e-115,-22.782375605911128,0.03951621065013318,-2.058770690618428,False,
1330,1330.0,False,1330,1330.0,40,466,True,5.043563551667311e-74,-18.20125851731632,0.04092104130640962,-2.044329150660786,False,
1463,1463.0,False,1463,1463.0,2,9268,True,1.6320640961594915e-260,-34.47942241974986,0.07622106538125832,-1.773046117354116,False,
